"date","state","death","negativeTestsViral","positive","positiveIncrease","totalTestResults"
"08/10/2020","CO","13175","0","365007","2516","5871630"
"08/10/2020","CT","31147","0","355430","577","6473944"
"08/10/2020","DC","4159","0","91183","467","1619903"
"08/10/2020","DE","4145","0","112186","876","2022422"
"08/10/2020","FL","63381","33345292","3845067","42269","37530398"
"08/10/2020","GA","31518","0","1600527","20434","13590671"
"08/10/2020","GU","35","0","3298","104","185573"
"08/10/2020","HI","263","0","29086","1479","1305840"
"08/10/2020","IA","6697","0","353695","3639","3745772"
"08/10/2020","ID","1753","0","182780","2982","1492358"
"08/10/2020","IL","55322","0","1413854","12033","22670809"
"08/10/2020","IN","21678","0","543664","6087","8412368"
"08/10/2020","KS","2770","0","230209","3247","2351593"
"08/10/2020","KY","5571","0","262221","4333","4794885"
"08/10/2020","LA","30730","0","946221","6519","11263197"
"08/10/2020","MA","61502","0","855969","2160","12810007"
"08/10/2020","MD","25333","0","687425","4709","10718000"
"08/10/2020","ME","883","1366803","28685","126","1407381"
"08/10/2020","MI","45897","14848521","698829","5533","15547350"
"08/10/2020","MN","12099","0","441939","4254","8452842"
"08/10/2020","MO","9315","6994684","446358","10096","7527627"
"08/10/2020","MP","14","0","346","2","86110"
"08/10/2020","MS","14063","0","490123","4963","3566190"
"08/10/2020","MT","558","0","37746","798","1384394"
"08/10/2020","NC","15915","0","985452","8734","13398838"
"08/10/2020","ND","866","0","56987","991","2577869"
"08/10/2020","NE","2482","2559189","205291","1996","2817344"
"08/10/2020","NH","2948","0","48398","157","1903074"
"08/10/2020","NJ","110816","0","1305099","2682","16835472"
"08/10/2020","NM","4903","0","160760","1093","4563554"
"08/10/2020","NV","7156","0","412852","5075","5080215"
"08/10/2020","NY","176587","0","2964058","4648","47709749"
"08/10/2020","OH","26304","0","736749","7439","12288505"
"08/10/2020","OK","4450","4791453","323229","4776","5114682"
"08/10/2020","OR","2642","4730876","156477","1990","5013761"
"08/10/2020","PA","51841","0","854195","5608","9868213"
"08/10/2020","PR","2148","2123884","72422","2317","2214226"
"08/10/2020","RI","7133","2713647","141644","608","2915283"
"08/10/2020","SC","15210","4833164","727392","6062","5773883"
"08/10/2020","SD","1042","0","69504","669","874521"
"08/10/2020","TN","9143","11437261","899646","10996","12515245"
"08/10/2020","TX","64948","0","3596305","48680","33881721"
"08/10/2020","UT","2484","4678474","318605","2525","5031046"
"08/10/2020","VA","16518","0","725912","6601","9108870"
"08/10/2020","VI","63","0","4623","194","81321"
"08/10/2020","VT","406","0","10422","57","967653"
"08/10/2020","WA","12082","0","471274","4059","8859044"
"08/10/2020","WI","7184","0","474229","5411","10230637"
"08/10/2020","WV","1071","0","57083","870","2382690"
"08/10/2020","WY","206","676404","22016","236","697046"
"08/03/2020","AK","177","1050982","24538","445","1837670"
"08/03/2020","AL","11946","0","675631","9890","5142718"
"08/03/2020","AR","3574","0","328760","6210","3801176"
"08/03/2020","AS","0","0","0","0","9514"
"08/03/2020","AZ","27926","0","1283935","8456","9882180"
"08/03/2020","CA","68954","0","3727393","44998","59530800"
"08/03/2020","CO","12968","0","345663","2944","5342495"
"08/03/2020","CT","31071","0","351602","510","5964559"
"08/03/2020","DC","4117","0","87667","479","1447751"
"08/03/2020","DE","4115","0","107375","626","1877273"
"08/03/2020","FL","55031","30861257","3528105","45191","34280988"
"08/03/2020","GA","28275","0","1439018","23419","12289789"
"08/03/2020","GU","35","0","2764","45","166228"
"08/03/2020","HI","197","0","19419","1149","1155993"
"08/03/2020","IA","6345","0","330840","3297","3517451"
"08/03/2020","ID","1511","0","159776","3381","1356172"
"08/03/2020","IL","54533","0","1329158","12156","20590268"
"08/03/2020","IN","21096","0","498547","6471","7574015"
"08/03/2020","KS","2606","0","209100","2826","2170650"
"08/03/2020","KY","5316","0","233056","3797","4385640"
"08/03/2020","LA","28994","0","887387","11652","10349181"
"08/03/2020","MA","60820","0","839419","2582","12003828"
"08/03/2020","MD","24867","0","652319","5229","9461375"
"08/03/2020","ME","869","1228678","28016","84","1268176"
"08/03/2020","MI","45481","13418851","662485","4965","14081336"
"08/03/2020","MN","11731","0","410325","4951","7764050"
"08/03/2020","MO","8976","6334127","390808","5539","6798781"
"08/03/2020","MP","14","0","328","3","86107"
"08/03/2020","MS","12711","0","450423","6620","3361790"
"08/03/2020","MT","478","0","32176","759","1296231"
"08/03/2020","NC","14596","0","919044","10999","13365980"
"08/03/2020","ND","791","0","50278","939","2319030"
"08/03/2020","NE","2361","2371628","192495","1854","2614160"
"08/03/2020","NH","2927","0","47097","218","1763018"
"08/03/2020","NJ","110414","0","1285875","2423","15554215"
"08/03/2020","NM","4690","0","152204","1299","4231034"
"08/03/2020","NV","6325","0","375945","6025","4752854"
"08/03/2020","NY","176298","0","2932432","4562","44084232"
"08/03/2020","OH","25312","0","682337","7817","11200143"
"08/03/2020","OK","4099","4419222","288931","5341","4708153"
"08/03/2020","OR","2397","4490350","142187","2175","4746961"
"08/03/2020","PA","50891","0","815622","5262","9110240"
"08/03/2020","PR","1789","2123884","55771","2099","2197575"
"08/03/2020","RI","7091","2535408","137204","884","2727538"
"08/03/2020","SC","13477","4448226","677524","8647","5308919"
"08/03/2020","SD","985","0","64993","650","823588"
"08/03/2020","TN","8183","10501229","815604","13085","11475057"
"08/03/2020","TX","54475","0","3262936","49651","32181631"
"08/03/2020","UT","2298","4410176","299932","2952","4743382"
"08/03/2020","VA","16000","0","675430","8304","8348111"
"08/03/2020","VI","60","0","3481","126","71686"
"08/03/2020","VT","403","0","10097","33","893208"
"08/03/2020","WA","11452","0","441231","4571","8193992"
"08/03/2020","WI","6891","0","434743","5845","9433621"
"08/03/2020","WV","886","0","51150","840","2157157"
"08/03/2020","WY","192","592879","20676","242","611671"
"07/27/2020","AK","159","0","20455","740","1584689"
"07/27/2020","AL","10895","0","601541","12150","4748482"
"07/27/2020","AR","3083","0","291212","4550","3504998"
"07/27/2020","AS","0","0","0","0","7719"
"07/27/2020","AZ","24998","0","1198311","16453","9182155"
"07/27/2020","CA","62172","0","3390787","55503","53599353"
"07/27/2020","CO","12776","0","323671","3380","4752220"
"07/27/2020","CT","30993","0","346700","1034","5424231"
"07/27/2020","DC","4089","0","84464","494","1294923"
"07/27/2020","DE","4076","0","102787","659","1726531"
"07/27/2020","FL","46771","28259225","3176676","62555","30905062"
"07/27/2020","GA","25802","0","1276045","25224","10987717"
"07/27/2020","GU","35","0","2490","30","150130"
"07/27/2020","HI","182","0","13313","577","1032064"
"07/27/2020","IA","5990","0","307696","3292","3281590"
"07/27/2020","ID","1194","0","137853","3287","1224259"
"07/27/2020","IL","53676","0","1248473","10558","18597115"
"07/27/2020","IN","20619","0","457270","5485","6847608"
"07/27/2020","KS","2442","0","189520","2703","2005291"
"07/27/2020","KY","5100","0","205899","4106","4022546"
"07/27/2020","LA","27311","0","800516","12173","9212773"
"07/27/2020","MA","60135","0","820000","2821","11023219"
"07/27/2020","MD","24385","0","611847","6526","8303321"
"07/27/2020","ME","852","1114170","27231","144","1152412"
"07/27/2020","MI","45055","12030347","627553","5100","12657900"
"07/27/2020","MN","11439","767125","376321","4794","7071882"
"07/27/2020","MO","8616","5743838","336878","9913","6137728"
"07/27/2020","MP","14","0","291","5","82324"
"07/27/2020","MS","11277","0","399820","8249","3132038"
"07/27/2020","MT","389","0","26585","851","1169852"
"07/27/2020","NC","13235","0","839714","12506","12072398"
"07/27/2020","ND","743","0","44286","779","2083706"
"07/27/2020","NE","2270","2172316","178464","1996","2397216"
"07/27/2020","NH","2885","0","45719","177","1619930"
"07/27/2020","NJ","109928","0","1267882","2987","14409296"
"07/27/2020","NM","4459","0","142229","1974","3860142"
"07/27/2020","NV","5573","0","328764","7371","4430328"
"07/27/2020","NY","176004","0","2900264","4562","40771031"
"07/27/2020","OH","24123","0","625470","8958","10088923"
"07/27/2020","OK","3704","4030158","249267","6940","4279425"
"07/27/2020","OR","2192","4166634","126762","2339","4391767"
"07/27/2020","PA","50208","0","777518","6165","8397629"
"07/27/2020","PR","1509","2123884","41996","1599","2183800"
"07/27/2020","RI","7044","2318632","132056","798","2520902"
"07/27/2020","SC","11593","4057017","611347","10589","4828573"
"07/27/2020","SD","903","0","60848","560","772897"
"07/27/2020","TN","7209","9521318","722996","15691","10403570"
"07/27/2020","TX","44297","0","2883744","55055","30214994"
"07/27/2020","UT","2084","4124113","278227","3202","4434530"
"07/27/2020","VA","15050","0","622434","7215","7625091"
"07/27/2020","VI","54","0","2757","60","62434"
"07/27/2020","VT","396","0","9886","24","822470"
"07/27/2020","WA","10842","0","407777","5132","7547210"
"07/27/2020","WI","6507","0","392394","6310","8574872"
"07/27/2020","WV","793","0","45206","894","1949909"
"07/27/2020","WY","181","544982","18726","333","562326"
"07/20/2020","AK","133","0","15483","651","1341956"
"07/20/2020","AL","9722","0","518703","12283","4332687"
"07/20/2020","AR","2686","0","253208","6090","3157748"
"07/20/2020","AS","0","0","0","0","7259"
"07/20/2020","AZ","21472","0","1075775","18390","8441522"
"07/20/2020","CA","56285","0","2965892","68967","47525346"
"07/20/2020","CO","12456","0","296742","4194","4187739"
"07/20/2020","CT","30867","0","338934","883","4827143"
"07/20/2020","DC","4063","0","81012","519","1134911"
"07/20/2020","DE","3840","0","97648","771","1583068"
"07/20/2020","FL","39227","25078145","2697612","73055","26888512"
"07/20/2020","GA","23560","0","1097995","24830","9575389"
"07/20/2020","GU","35","0","2319","22","135407"
"07/20/2020","HI","175","0","10286","266","930147"
"07/20/2020","IA","5701","0","284209","3477","3042434"
"07/20/2020","ID","930","0","114110","3525","1092649"
"07/20/2020","IL","52867","0","1176867","9916","16747882"
"07/20/2020","IN","20096","0","417887","5801","6174599"
"07/20/2020","KS","2208","0","170203","3144","1894335"
"07/20/2020","KY","4793","0","176935","3918","3654596"
"07/20/2020","LA","25729","0","707521","15868","8186371"
"07/20/2020","MA","59372","0","802679","2103","10131678"
"07/20/2020","MD","23893","0","567806","5617","7128492"
"07/20/2020","ME","827","996722","26255","127","1033469"
"07/20/2020","MI","44738","10492117","590420","4793","11082537"
"07/20/2020","MN","11197","0","342178","4949","6359081"
"07/20/2020","MO","8170","5066347","264137","8833","5373433"
"07/20/2020","MP","14","0","268","3","80285"
"07/20/2020","MS","10044","0","337601","9666","2848674"
"07/20/2020","MT","302","0","20697","809","1022310"
"07/20/2020","NC","12043","0","748601","12935","10641104"
"07/20/2020","ND","705","0","38340","855","1878813"
"07/20/2020","NE","2176","1972903","164493","1914","2180022"
"07/20/2020","NH","2821","0","44178","233","1480025"
"07/20/2020","NJ","109063","0","1246317","2580","13050486"
"07/20/2020","NM","4175","0","127028","2071","3482667"
"07/20/2020","NV","4925","0","278352","7069","4043895"
"07/20/2020","NY","175562","0","2867476","4929","37593806"
"07/20/2020","OH","22800","0","561314","9141","8736437"
"07/20/2020","OK","3340","3451417","197511","6020","3648928"
"07/20/2020","OR","1930","3757247","110446","2179","3959055"
"07/20/2020","PA","49531","0","731878","6398","7617249"
"07/20/2020","PR","1326","1975414","32242","1445","2023428"
"07/20/2020","RI","6995","2084227","126772","431","2316020"
"07/20/2020","SC","9345","3656691","536244","11213","4330318"
"07/20/2020","SD","843","0","57082","489","718422"
"07/20/2020","TN","6400","8335984","606912","15821","9051052"
"07/20/2020","TX","31680","0","2514244","56626","27887015"
"07/20/2020","UT","1846","3819869","253773","3856","4102863"
"07/20/2020","VA","14404","0","569916","7137","6794536"
"07/20/2020","VI","47","0","2317","64","53825"
"07/20/2020","VT","392","0","9654","52","758618"
"07/20/2020","WA","10304","0","369548","5718","6897402"
"07/20/2020","WI","6158","0","347885","6732","7666959"
"07/20/2020","WV","714","0","38573","918","1740578"
"07/20/2020","WY","174","499055","16386","349","514442"
"07/13/2020","AK","121","0","11861","404","1121965"
"07/13/2020","AL","8567","0","428291","13424","3857451"
"07/13/2020","AR","2393","0","216140","4166","2806288"
"07/13/2020","AS","0","0","0","0","6596"
"07/13/2020","AZ","17582","0","941300","21157","7605786"
"07/13/2020","CA","51454","0","2495701","63888","41426273"
"07/13/2020","CO","12209","0","271083","3229","3676588"
"07/13/2020","CT","30700","0","334105","606","4359052"
"07/13/2020","DC","4014","0","77524","414","976649"
"07/13/2020","DE","3644","0","92297","715","1403525"
"07/13/2020","FL","33308","21750705","2169820","78873","22795029"
"07/13/2020","GA","21748","0","921819","26197","8341258"
"07/13/2020","GU","35","0","2195","3","125475"
"07/13/2020","HI","154","0","9018","154","827606"
"07/13/2020","IA","5416","0","259153","3652","2762560"
"07/13/2020","ID","768","0","87654","3797","951550"
"07/13/2020","IL","52128","0","1114520","7702","14887903"
"07/13/2020","IN","19562","0","379210","4959","5506761"
"07/13/2020","KS","2071","0","147877","3354","1689157"
"07/13/2020","KY","4554","0","148586","3772","3283891"
"07/13/2020","LA","24375","0","601297","13584","7112402"
"07/13/2020","MA","58670","0","788536","1937","9349047"
"07/13/2020","MD","23451","0","530175","5022","6098676"
"07/13/2020","ME","805","878461","25269","148","913641"
"07/13/2020","MI","44410","9218716","557613","5092","9776329"
"07/13/2020","MN","10946","0","310718","3923","5650973"
"07/13/2020","MO","7771","4394841","213482","5651","4648331"
"07/13/2020","MP","14","0","249","4","74967"
"07/13/2020","MS","9153","0","277899","6351","2541211"
"07/13/2020","MT","246","0","15492","775","887131"
"07/13/2020","NC","11087","0","654917","14077","9190707"
"07/13/2020","ND","652","0","32817","680","1664461"
"07/13/2020","NE","2051","1775995","153243","1483","1969085"
"07/13/2020","NH","2756","0","42859","179","1340387"
"07/13/2020","NJ","108136","0","1234364","1485","12265382"
"07/13/2020","NM","3923","0","112947","1943","3116911"
"07/13/2020","NV","4379","0","224054","8082","3562603"
"07/13/2020","NY","175107","0","2832882","5101","34463729"
"07/13/2020","OH","21729","0","495794","9340","7637390"
"07/13/2020","OK","3069","3019735","163198","5030","3182933"
"07/13/2020","OR","1748","3298671","94363","2409","3476646"
